wallet,tx_count,small_transfer_count,avg_gas_used,avg_tx_value,wallet_age_days,contract_interaction_count,is_sybil
0x0000000000000000000000000000000000000127,1568,1245,37231.86700111079,0.03951893478399391,2574,779,0
0x0000000000000000000000000000000000000128,2197,1927,43724.9570979,0.0039835264295256315,1789,255,1
0x0000000000000000000000000000000000000129,4331,1368,55991.223351493754,0.05541598776014865,799,4308,0
0x000000000000000000000000000000000000012a,283,49,40304.78850265665,0.036739701409556076,490,277,0
0x000000000000000000000000000000000000012b,1725,1376,25080.638535286253,0.01420019300136812,732,1653,0
0x000000000000000000000000000000000000012c,2461,1053,43286.52160373209,0.02863600759171052,1164,2183,0
0x000000000000000000000000000000000000012d,3728,3655,49002.286589152354,0.005665273347157338,1314,514,1
0x000000000000000000000000000000000000012e,1856,873,27064.642564063364,0.027122912761036323,2379,230,0
0x000000000000000000000000000000000000012f,3138,2984,50779.53895105758,0.00940839125684777,1446,2547,1
0x0000000000000000000000000000000000000130,2282,313,25501.43434519094,0.003224232166702378,1044,1093,0
0x0000000000000000000000000000000000000131,1125,697,28936.918187716583,0.009187115365375602,1434,1043,0
0x0000000000000000000000000000000000000132,1014,226,43939.11973236152,3.7633054471004086e-05,900,404,1
0x0000000000000000000000000000000000000133,4284,1080,31249.74592343755,0.009809795934698747,2350,3190,0
0x0000000000000000000000000000000000000134,3293,525,34623.10302572137,0.005109170920530345,2577,2947,1
0x0000000000000000000000000000000000000135,2584,161,43034.447509240454,0.01829428778225657,1968,2206,1
0x0000000000000000000000000000000000000136,2963,1901,44550.927369096455,0.027402532036341017,1367,997,0
0x0000000000000000000000000000000000000137,868,703,31825.74823978838,0.014691744692403674,769,349,0
0x0000000000000000000000000000000000000138,1207,480,39173.19314157301,0.018237275609175218,2840,970,0
0x0000000000000000000000000000000000000139,1837,160,38782.52491616717,0.010937626198971954,1313,659,0
0x000000000000000000000000000000000000013a,2011,398,51474.09330191606,0.009684743405698264,2214,601,0
0x000000000000000000000000000000000000013b,500,60,36957.76118828186,0.07789025913448995,1824,460,0
0x000000000000000000000000000000000000013c,1886,253,56797.91685083958,0.05307604852942688,2640,756,1
0x000000000000000000000000000000000000013d,547,301,47348.93503474339,0.005111819678269899,610,348,0
0x000000000000000000000000000000000000013e,2004,48,46938.557630079216,0.024484803313038636,1655,1283,1
0x000000000000000000000000000000000000013f,2979,640,38971.644797756,0.030301933440736287,2689,1861,1
0x0000000000000000000000000000000000000140,686,363,43953.09462458484,0.02139788201231888,577,407,1
0x0000000000000000000000000000000000000141,2462,1365,34265.62178457762,0.006068254627127664,192,1974,0
0x0000000000000000000000000000000000000142,632,399,36961.69152013784,0.029985727965169195,1609,227,1
0x0000000000000000000000000000000000000143,2644,2297,55681.0479471821,0.016510400775091284,2273,689,0
0x0000000000000000000000000000000000000144,3142,2686,47869.69565554995,0.015895652136457394,1525,943,0
0x0000000000000000000000000000000000000145,1450,491,31088.669913985137,0.030996324387907715,2219,1336,0
0x0000000000000000000000000000000000000146,3653,3202,31622.5201840624,0.008257744842488916,400,1880,1
0x0000000000000000000000000000000000000147,1932,444,46108.09833754775,0.0024229288715124035,3279,628,0
0x0000000000000000000000000000000000000148,598,288,29841.78181021603,0.039342223283101746,3031,42,1
0x0000000000000000000000000000000000000149,3670,176,40616.798498479715,0.015685006012347676,995,1517,0
0x000000000000000000000000000000000000014a,3649,2889,44365.598041576675,0.012408924793377714,1933,434,0
0x000000000000000000000000000000000000014b,3158,587,49039.34841086195,0.001285930600542531,1347,1979,0
0x000000000000000000000000000000000000014c,611,242,33715.151361039534,0.005984861814967405,561,153,0
0x000000000000000000000000000000000000014d,4980,2791,46024.77209439482,0.04204684802530975,1779,2675,0
0x000000000000000000000000000000000000014e,3049,2727,48831.09777147159,0.01547421172007841,1041,2274,1
0x000000000000000000000000000000000000014f,1815,600,39221.62802987198,0.010129415414542502,1480,708,0
0x0000000000000000000000000000000000000150,2552,2315,21692.315516051338,0.03148666886434948,2241,484,0
0x0000000000000000000000000000000000000151,4655,2285,42006.51803955687,0.015229756749107624,2631,4563,0
0x0000000000000000000000000000000000000152,2823,847,36652.24667893459,0.0040723300053514344,642,1915,0
0x0000000000000000000000000000000000000153,613,259,35963.51536758003,0.03204857789998273,2443,543,1
0x0000000000000000000000000000000000000154,3959,3087,39909.13425273744,0.002612059939475212,699,268,1
0x0000000000000000000000000000000000000155,924,101,43031.22961591843,0.07802409256785263,1624,246,1
0x0000000000000000000000000000000000000156,1561,130,57929.225913308735,0.044192472114708566,3483,1021,0
0x0000000000000000000000000000000000000157,3548,264,42239.55278089735,0.03419218429222009,1487,645,0
0x0000000000000000000000000000000000000158,2991,1387,18781.451009914053,0.013632771081697286,1184,587,0
0x0000000000000000000000000000000000000159,986,276,33921.780129055674,0.0023969254425646115,1271,189,0
0x000000000000000000000000000000000000015a,1699,545,33372.8622813707,0.027632213889676453,3030,278,0
0x000000000000000000000000000000000000015b,1675,861,19703.261322604176,0.07736484833189781,960,288,1
0x000000000000000000000000000000000000015c,1090,482,35353.82702701607,0.0038445638091824303,2278,123,0
0x000000000000000000000000000000000000015d,3831,854,42011.59655872839,0.0016042113608409781,1632,2563,0
0x000000000000000000000000000000000000015e,4629,1336,50286.82610696392,0.05571098891818748,489,392,0
0x000000000000000000000000000000000000015f,4941,2257,26832.51153177943,0.021040407781612314,675,2454,1
0x0000000000000000000000000000000000000160,1378,887,26863.34691027684,0.009612781791438107,2779,595,1
0x0000000000000000000000000000000000000161,424,343,34207.447671571535,0.0005510217125523656,2691,214,0
0x0000000000000000000000000000000000000162,4089,82,48434.143093959996,0.08012523777220379,3164,3144,0
0x0000000000000000000000000000000000000163,4729,1531,44952.12953124112,0.02016204161966492,3089,4493,0
0x0000000000000000000000000000000000000164,1461,675,37765.340176281476,0.0002496321695005604,3477,819,0
0x0000000000000000000000000000000000000165,4917,1762,36506.83203881802,0.005132752711910279,2411,2269,0
0x0000000000000000000000000000000000000166,68,7,36428.9763019226,0.008322610945298563,1685,54,0
0x0000000000000000000000000000000000000167,1086,880,47943.834179791775,0.006717577727770534,2345,1058,1
0x0000000000000000000000000000000000000168,4590,1585,58606.84445870538,0.005815262944215853,2016,2044,0
0x0000000000000000000000000000000000000169,1059,976,48593.100976934445,0.0013374786501026486,2557,1031,1
0x000000000000000000000000000000000000016a,1448,331,39241.76378481737,0.002958953909235584,688,25,1
0x000000000000000000000000000000000000016b,406,231,48755.079805115085,0.059171936265001036,1603,275,0
0x000000000000000000000000000000000000016c,4275,4227,31885.10322266476,0.0053362786084791445,2153,578,1
0x000000000000000000000000000000000000016d,194,161,43887.201230511084,0.012807191111628508,1414,0,0
0x000000000000000000000000000000000000016e,4006,3333,41061.78767822212,0.047585039126069234,1520,3451,0
0x000000000000000000000000000000000000016f,4537,2140,35304.47820938667,0.012810007203671783,896,141,0
0x0000000000000000000000000000000000000170,4797,2096,50844.795830730705,0.016974914851826256,347,2429,0
0x0000000000000000000000000000000000000171,4913,4648,34224.69906492446,0.03409769559390183,1842,2866,0
0x0000000000000000000000000000000000000172,183,40,39359.29699871502,0.053022066293367746,30,167,0
0x0000000000000000000000000000000000000173,3404,583,34097.24516640217,0.04763494765423829,2066,1132,0
0x0000000000000000000000000000000000000174,3312,1952,35169.38948316561,0.005957536464449513,756,1710,0
0x0000000000000000000000000000000000000175,4034,1347,41467.9301198555,0.00968493592298721,2716,419,0
0x0000000000000000000000000000000000000176,1775,411,49197.4761432799,0.010358338475600262,2732,40,0
0x0000000000000000000000000000000000000177,3869,104,41139.196281007695,0.020794612316904947,1872,1866,0
0x0000000000000000000000000000000000000178,910,209,36987.44764673199,0.02031543203505262,658,513,0
0x0000000000000000000000000000000000000179,387,349,36826.544072713914,0.0030662202041503123,1134,267,1
0x000000000000000000000000000000000000017a,1857,1334,34512.750922590385,0.0026250408776936295,78,1150,1
0x000000000000000000000000000000000000017b,1432,1317,40928.44901141115,0.03736473798994736,1491,1130,0
0x000000000000000000000000000000000000017c,2659,374,51180.15654576141,0.017845896162846715,3465,1889,0
0x000000000000000000000000000000000000017d,2243,1179,41314.584007812206,0.017315106298538507,1094,2070,0
0x000000000000000000000000000000000000017e,2042,1848,39217.29336196585,0.014923053487897893,3391,439,1
0x000000000000000000000000000000000000017f,7,3,36543.90485303301,0.0009162395281269292,862,0,0
0x0000000000000000000000000000000000000180,3274,913,25873.315818289728,0.0014882625955254906,155,2442,0
0x0000000000000000000000000000000000000181,1830,575,52133.16409185642,0.018616884920116712,959,1711,0
0x0000000000000000000000000000000000000182,3276,832,40279.5145524446,0.0029187676297820287,1208,2037,0
0x0000000000000000000000000000000000000183,1258,261,44181.87078467749,0.02822925808285821,940,244,0
0x0000000000000000000000000000000000000184,2170,1572,39065.65929083001,0.04385734271136216,1761,785,0
0x0000000000000000000000000000000000000185,2417,796,42289.82425061078,0.006804939297972233,2508,1523,1
0x0000000000000000000000000000000000000186,3808,3055,66329.24436929851,0.003686558305773995,850,1402,1
0x0000000000000000000000000000000000000187,1378,1132,21943.945270932338,0.004328916542202438,370,941,1
0x0000000000000000000000000000000000000188,1557,299,41708.31898413297,0.0036122695384883594,2012,1303,0
0x0000000000000000000000000000000000000189,1135,865,52602.074060788385,0.013423715419589501,2512,508,0
0x000000000000000000000000000000000000018a,3836,2151,50653.476265416306,0.012377332050455419,1028,2567,1
0x000000000000000000000000000000000000018b,657,612,33656.568941643214,0.01566251367505949,2076,63,0
0x000000000000000000000000000000000000018c,267,172,34545.54001060256,0.027397402693936722,1540,4,0
0x000000000000000000000000000000000000018d,1961,557,39509.66626566522,0.0007013810607013893,1635,1552,0
0x000000000000000000000000000000000000018e,4762,2667,51260.502507721685,0.017770180938484998,1281,1610,0
0x000000000000000000000000000000000000018f,2455,398,39486.06276411514,0.018615670088764507,733,1714,0
0x0000000000000000000000000000000000000190,3803,81,61103.543678203954,0.017900702792393204,932,364,0
0x0000000000000000000000000000000000000191,2559,1863,28314.556853433918,0.03847776381785572,2414,880,0
0x0000000000000000000000000000000000000192,4936,2490,47226.96009522619,0.028759872205849267,51,3420,1
0x0000000000000000000000000000000000000193,3907,3637,31376.476269365558,0.014982763769001936,2397,125,0
0x0000000000000000000000000000000000000194,1228,193,52142.696504592794,0.015040037056425965,3404,1186,0
0x0000000000000000000000000000000000000195,2312,112,31320.00000461453,0.001882085538172647,571,578,0
0x0000000000000000000000000000000000000196,25,4,33585.184047770475,0.028002018472085083,2265,8,0
0x0000000000000000000000000000000000000197,3748,546,44319.22544673941,0.01901785648625861,3205,3606,0
0x0000000000000000000000000000000000000198,414,357,44703.2231052829,0.01999832945060131,2045,289,1
0x0000000000000000000000000000000000000199,2131,1146,21441.62229049676,0.040642649823657104,1119,1680,0
0x000000000000000000000000000000000000019a,4546,1497,23924.401356310256,0.005289321834651191,2372,2951,0
0x000000000000000000000000000000000000019b,4728,3965,32372.75221433786,0.00618950352908254,2810,1588,1
0x000000000000000000000000000000000000019c,437,268,23470.81302161116,0.020872112369509678,2803,30,0
0x000000000000000000000000000000000000019d,1590,1587,52031.12646430804,0.020272054318496255,3115,1201,0
0x000000000000000000000000000000000000019e,1012,52,42365.817508761975,0.014686463600932604,1258,58,0
0x000000000000000000000000000000000000019f,1036,849,53697.08777969781,0.03472022452904097,1128,872,0
0x00000000000000000000000000000000000001a0,1265,1017,47068.174293137345,0.018002726543562858,2286,1111,0
0x00000000000000000000000000000000000001a1,2438,2372,49302.561562419505,0.056418277818081626,1885,1180,0
0x00000000000000000000000000000000000001a2,4729,2624,41849.008169289766,0.04028026559194618,1505,818,0
0x00000000000000000000000000000000000001a3,2225,197,29470.349215996932,0.00947438821119032,2025,470,0
0x00000000000000000000000000000000000001a4,3900,2010,44615.12405015809,0.002995906703297442,264,3084,1
0x00000000000000000000000000000000000001a5,3608,522,49034.80708540681,0.060226141767537586,460,792,0
0x00000000000000000000000000000000000001a6,4629,1316,38605.53724319,0.06283821025088229,2617,1023,0
0x00000000000000000000000000000000000001a7,3375,1519,35498.10735148589,0.004686181185051916,2027,226,0
0x00000000000000000000000000000000000001a8,892,454,35467.51590976986,0.03453965679565796,2108,527,0
0x00000000000000000000000000000000000001a9,3238,1482,54524.67534470745,0.026223467715768115,2035,2016,0
0x00000000000000000000000000000000000001aa,1879,1196,39015.61013844368,0.053417197489389105,1857,273,0
0x00000000000000000000000000000000000001ab,940,148,35660.33857927189,0.022926275392840607,851,437,0
0x00000000000000000000000000000000000001ac,3605,3323,41134.69036715476,0.034667105347101886,2131,1673,0
0x00000000000000000000000000000000000001ad,2101,557,36892.45528219201,0.0055385062493208985,3203,1815,0
0x00000000000000000000000000000000000001ae,4494,674,14376.663412046895,0.015140392750266452,3283,4266,0
0x00000000000000000000000000000000000001af,1402,1211,38089.72237399831,0.010138251780046386,148,1179,0
0x00000000000000000000000000000000000001b0,2513,2151,32368.511768562857,0.00964412595195733,2822,1697,0
0x00000000000000000000000000000000000001b1,3463,1759,41357.53879917665,0.006943224317033132,62,2102,0
0x00000000000000000000000000000000000001b2,2804,2059,41647.60841236517,0.03755429997249383,486,2207,0
0x00000000000000000000000000000000000001b3,4321,3030,40508.87701856018,0.03031677696697999,1509,3116,0
0x00000000000000000000000000000000000001b4,644,615,38967.45239850953,0.027522477652134315,2548,217,0
0x00000000000000000000000000000000000001b5,393,118,23568.111888458327,0.030759984714558354,2685,330,0
0x00000000000000000000000000000000000001b6,278,232,46624.81060164516,0.0193377154773589,55,24,0
0x00000000000000000000000000000000000001b7,461,180,31337.7305199275,0.014984413677798153,1121,350,0
